Mass	C	H	O	N	C13	S	P	Na	El_comp	Class	NeutralMass	Error_ppm	Candidates	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	CS13	C14	C15	C16	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H16
601.120575	0	0	0	0	0	0	0	0		None	602.1278515	0	-1	1620545.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601.127917	0	0	0	0	0	0	0	0		None	602.1351935	0	-1	0	0	0	0	0	0	0	0	1782633.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601.1290014	18	34	20	0	0	1	0	0	CHOS	Other	602.1362778	0.226532737	-1	1534017.8	0	1858973.1	1490305.1	0	0	3855268	0	0	0	3081302.5	0	4398633.5	0	3619260.5	0	2351274	1858129.3	1925220.4	0	0	0	0	2586782.5	0	0	1953860.6	10236190	1426232.6	3527028.3	1776259.8	1486196.8
601.1297847	19	38	15	0	0	3	0	0	CHOS	Carb	602.1370611	0.367836109	-1	0	0	0	0	0	0	0	0	0	1900833.4	0	0	0	0	0	0	0	0	0	1714661.6	0	0	0	0	1680221	0	0	0	0	0	0	0
601.138568	0	0	0	0	0	0	0	0		None	602.1458445	0	-1	0	0	0	0	0	0	0	0	2948970.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601.149668	0	0	0	0	0	0	0	0		None	602.1569445	0	-1	0	0	0	0	0	0	0	0	0	1479714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601.1554085	42	22	3	2	0	0	0	0	CHON	ConHC	602.162685	0.593886053	-1	0	0	0	0	0	0	0	0	2398059.5	0	0	0	1503018.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601.1564367	29	30	14	0	0	0	0	0	CHO	Lignin	602.1637131	-0.261492254	-1	1689153	0	0	0	2129978.5	0	2060196.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601.157709	0	0	0	0	0	0	0	0		None	602.1649855	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1691780.9	0
601.229221	31	38	12	0	0	0	0	0	CHO	Lignin	602.2364975	-0.283579426	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1484357	0	0	0	0	0
601.2497765	28	42	14	0	0	0	0	0	CHO	Protein	602.257053	0.669300124	-1	0	0	0	0	0	0	1511588.6	0	0	0	1582693.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601.265721	32	42	11	0	0	0	0	0	CHO	Lignin	602.2729975	-0.473664901	-1	0	0	1466282.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
602.133082	18	38	15	0	1	3	0	0	CHOS	Carb	603.1403585	0.462565995	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2410740.5	0	0	0	0
602.159789	28	30	14	0	1	0	0	0	CHO	Lignin	603.1670655	-0.256905075	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1453491.6	0
602.231388	0	0	0	0	0	0	0	0		None	603.2386645	0	-1	0	0	1525779.1	0	1814015.3	0	1494952.8	0	1633201	0	0	0	1564759.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
602.232178	30	38	12	0	1	0	0	0	CHO	Lignin	603.2394545	0.376394346	-1	0	0	0	0	0	0	0	0	0	0	1600226.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
602.439708	40	61	1	1	0	1	0	0	CHONS	Lipid	603.4469845	0.665855544	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1417872.9	0	0	0	0	0	0
602.98944	0	0	0	0	0	0	0	0		None	603.9967165	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13164758	0	0	0	0
603.099452	27	24	16	0	0	0	0	0	CHO	Lignin	604.1067285	-0.486243351	-1	0	0	0	0	0	0	0	0	0	0	1597519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603.1358567	28	28	15	0	0	0	0	0	CHO	Lignin	604.1431331	-0.517928996	-1	1971745.6	0	0	0	0	0	1747883.9	0	1795057.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603.172547	30	36	9	0	0	2	0	0	CHOS	Lignin	604.1798235	0.414889095	-1	1789473.4	0	0	0	0	0	0	0	2070515.9	0	0	0	1875586.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603.1778712	22	36	19	0	0	0	0	0	CHO	Carb	604.1851477	-0.113692599	-1	2549281.3	0	1552009	0	2211796.8	0	0	0	2492916.3	0	1563480.8	0	0	0	1758988.4	0	1693935.9	0	0	0	0	0	0	0	2106676.8	0	0	0	0	1685396.1	1793259.6	0
603.178601	0	0	0	0	0	0	0	0		None	604.1858775	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	2079618.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603.208498	30	36	13	0	0	0	0	0	CHO	Lignin	604.2157745	-0.303242629	-1	0	0	0	0	0	0	0	0	1515510.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1598772.4	0	0	0	0	0	0	0
603.244738	31	40	12	0	0	0	0	0	CHO	Lignin	604.2520145	-0.062420445	-1	0	0	1524881.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603.2817337	33	48	6	0	0	2	0	0	CHOS	Lignin	604.2890101	0.364924481	-1	0	0	0	0	0	0	0	0	1727484	0	0	0	0	0	1797380.3	0	0	0	0	0	0	0	0	0	0	0	0	1550540.8	0	0	0	0
603.684419	0	0	0	0	0	0	0	0		None	604.6916955	0	-1	0	0	0	0	0	0	0	0	0	1508997.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
603.992567	0	0	0	0	0	0	0	0		None	604.9998435	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2030264.9	0	0	0	0
604.932074	0	0	0	0	0	0	0	0		None	605.9393505	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1471344.6	0	0	0	0	0	0	0	0	0	0
604.985271	0	0	0	0	0	0	0	0		None	605.9925475	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2309283.3	0	0	0	0
605.069173	0	0	0	0	0	0	0	0		None	606.0764495	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1502369.8	0	0	0	0
605.079862	0	0	0	0	0	0	0	0		None	606.0871385	0	-1	0	0	0	0	1699740.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605.114779	27	26	16	0	0	0	0	0	CHO	Lignin	606.1220555	0.048375273	-1	0	0	0	0	1587100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605.130147	0	0	0	0	0	0	0	0		None	606.1374235	0	-1	0	0	0	0	1708955.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605.150055	0	0	0	0	0	0	0	0		None	606.1573315	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1409104.1	0	0	0	0	0	0	0	0
605.1510025	28	30	15	0	0	0	0	0	CHO	Lignin	606.158279	0.315639705	-1	0	0	0	0	2151835.5	0	0	0	1665428.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605.1877328	29	34	14	0	0	0	0	0	CHO	Lignin	606.1950092	-0.253080407	-1	0	0	0	0	1483418.8	0	0	0	1516183.4	0	0	0	0	0	1850494.8	0	0	0	0	0	0	0	0	0	1532472.6	0	0	0	0	0	0	0
605.188401	30	38	9	0	0	2	0	0	CHOS	Lignin	606.1956775	0.077090322	-1	0	0	1897399.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605.224225	30	38	13	0	0	0	0	0	CHO	Lignin	606.2315015	-0.429142628	-1	0	0	0	0	1525146.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605.225155	0	0	0	0	0	0	0	0		None	606.2324315	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1452447.1	0	0	0	0
605.259831	0	0	0	0	0	0	0	0		None	606.2671075	0	-1	0	0	0	0	0	0	0	0	1598109.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605.2606715	31	42	12	0	0	0	0	0	CHO	Lignin	606.267948	-0.529722017	-1	0	0	0	0	1914777.5	0	0	0	0	0	0	0	0	0	0	0	1621799.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605.2967975	32	46	11	0	0	0	0	0	CHO	Lignin	606.304074	-0.101677001	-1	0	0	1636810	0	0	0	0	0	0	0	0	0	1665774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
606.658016	0	0	0	0	0	0	0	0		None	607.6652925	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1486404.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607.129484	0	0	0	0	0	0	0	0		None	608.1367605	0	-1	0	0	0	0	1692559.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607.167179	28	32	15	0	0	0	0	0	CHO	Lignin	608.1744555	-0.551006668	-1	1519689.1	0	0	0	0	0	0	0	0	0	0	0	1624666.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607.202723	0	0	0	0	0	0	0	0		None	608.2099995	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1457515.8	0	0	0	0	0	0	0
607.203384	29	36	14	0	0	0	0	0	CHO	Lignin	608.2106605	-0.254191335	-1	1473098.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607.20883	22	40	19	0	0	0	0	0	CHO	Carb	608.2161065	0.448256824	-1	0	0	0	0	0	0	0	0	0	0	0	0	1712477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607.209633	0	0	0	0	0	0	0	0		None	608.2169095	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2085006.5	0	0	0	0
607.223998	26	40	16	0	0	0	0	0	CHO	AminoSugar	608.2312745	0.59314727	-1	0	0	0	1488080.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607.239638	30	40	13	0	0	0	0	0	CHO	Lignin	608.2469145	-0.037970731	-1	0	0	0	0	0	0	0	0	1600092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596781.1	0	0	0	0	0	0	0
607.311757	0	0	0	0	0	0	0	0		None	608.3190335	0	-1	0	0	1869640.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607.860409	0	0	0	0	0	0	0	0		None	608.8676855	0	-1	0	0	0	0	0	0	0	0	0	1413909.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
607.956863	0	0	0	0	0	0	0	0		None	608.9641395	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1448212.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
608.206365	28	36	14	0	1	0	0	0	CHO	Lignin	609.2136415	0.359867057	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1870993.6	0	0	0	0
608.520349	0	0	0	0	0	0	0	0		None	609.5276255	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1433139.9	0	0	0
608.864195	0	0	0	0	0	0	0	0		None	609.8714715	0	-1	0	0	0	0	0	0	0	1456947.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609.181759	0	0	0	0	0	0	0	0		None	610.1890355	0	-1	0	0	0	0	1508018.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609.1824075	28	34	15	0	0	0	0	0	CHO	Lignin	610.189684	0.141687122	-1	1594516.5	0	0	0	0	0	0	0	1614962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609.188117	21	38	20	0	0	0	0	0	CHO	Carb	610.1953935	0.410024269	-1	0	0	0	0	0	0	2270126.8	0	0	0	0	0	1525213.9	0	0	0	0	0	0	0	0	0	0	0	1656780.8	0	0	2466204.3	0	0	0	0
609.218817	29	38	14	0	0	0	0	0	CHO	Lignin	610.2260935	0.102359307	-1	0	0	0	0	1538227.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609.240127	26	42	16	0	0	0	0	0	CHO	AminoSugar	610.2474035	-0.193634712	-1	0	0	0	1993115.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609.254978	30	42	13	0	0	0	0	0	CHO	Lignin	610.2622545	0.470238193	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1590730.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609.291658	31	46	12	0	0	0	0	0	CHO	Lignin	610.2989345	-0.012330154	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753033.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
609.447115	0	0	0	0	0	0	0	0		None	610.4543915	0	-1	0	0	0	0	0	1691682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610.096325	0	0	0	0	0	0	0	0		None	611.1036015	0	-1	0	0	1489872.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610.247433	0	0	0	0	0	0	0	0		None	611.2547095	0	-1	0	0	0	0	0	0	0	0	0	1434736.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611.212734	0	0	0	0	0	0	0	0		None	612.2200105	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1865127.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611.213518	32	36	12	0	0	0	0	0	CHO	Lignin	612.2207945	-0.192489509	-1	0	0	0	0	0	0	1798058.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611.234149	29	40	14	0	0	0	0	0	CHO	Lignin	612.2414255	0.621530175	-1	0	0	1458942.1	0	0	0	0	0	0	0	0	0	1756785.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611.234989	29	40	14	0	0	0	0	0	CHO	Lignin	612.2422655	-0.750476577	-1	0	0	0	0	0	0	0	0	0	0	1477370.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611.452359	35	64	8	0	0	0	0	0	CHO	Lipid	612.4596355	0.789544799	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611.808102	0	0	0	0	0	0	0	0		None	612.8153785	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1461149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
612.456506	0	0	0	0	0	0	0	0		None	613.4637825	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
612.957207	0	0	0	0	0	0	0	0		None	613.9644835	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613.118384	0	0	0	0	0	0	0	0		None	614.1256605	0	-1	0	0	0	0	0	0	0	0	1473328.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613.11947	0	0	0	0	0	0	0	0		None	614.1267465	0	-1	0	0	0	0	1969269.4	0	0	0	0	0	0	0	0	0	1519267.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613.1560504	30	30	14	0	0	0	0	0	CHO	Lignin	614.1633269	0.372548327	-1	0	0	0	0	1546360	0	1525157.9	0	1806901.5	0	1488579.8	0	0	0	0	0	0	0	0	0	0	0	0	0	1547024.4	0	0	0	0	0	0	0
613.19179	44	26	2	2	0	0	0	0	CHON	ConHC	614.1990665	0.588770546	-1	1489554.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1632419.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613.228552	0	0	0	0	0	0	0	0		None	614.2358285	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2840484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613.247427	33	42	9	0	0	1	0	0	CHOS	Lignin	614.2547035	0.407274407	-1	0	0	0	1518510.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613.250357	29	42	14	0	0	0	0	0	CHO	Lignin	614.2576335	-0.288819007	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1513636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613.286759	30	46	13	0	0	0	0	0	CHO	Protein	614.2940355	-0.315651738	-1	0	0	0	0	0	0	0	0	1510472.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613.540784	37	74	6	0	0	0	0	0	CHO	Lipid	614.5480605	0.780477803	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1682716.8	0	0	0	0
613.609152	0	0	0	0	0	0	0	0		None	614.6164285	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1524957.4	0	0	0	0	0
613.624229	0	0	0	0	0	0	0	0		None	614.6315055	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1474526.3	0	0	0	0	0
614.1342035	0	0	0	0	0	0	0	0		None	615.14148	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1448042.6	0	0	0	0	0	0	0	0	0	3231544	0	0	0	0
614.898359	0	0	0	0	0	0	0	0		None	615.9056355	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1442354	0	0	0	0	0
615.1354953	29	28	15	0	0	0	0	0	CHO	Lignin	616.1427717	0.078737303	-1	0	0	0	0	1551123.9	0	0	0	1520730	0	0	0	0	0	1475775.3	0	0	0	0	0	0	0	0	0	1550318	0	0	0	0	0	0	0
615.170718	0	0	0	0	0	0	0	0		None	616.1779945	0	-1	0	0	0	0	1614615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
615.1719323	30	32	14	0	0	0	0	0	CHO	Lignin	616.1792087	-0.00483671	-1	0	0	1567394.9	0	0	0	1495455.9	0	2371935.5	0	1716879.3	0	1462193.3	0	1803712	0	0	0	0	0	0	0	0	0	1628658.5	0	0	0	0	0	1777204.6	0
615.2084065	31	36	13	0	0	0	0	0	CHO	Lignin	616.215683	-0.148850447	-1	0	0	0	0	1604378.4	0	0	0	0	0	0	0	0	0	2651584.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
615.280484	0	0	0	0	0	0	0	0		None	616.2877605	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1529932.5	0	0	0	0	0
615.546337	0	0	0	0	0	0	0	0		None	616.5536135	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
616.512665	0	0	0	0	0	0	0	0		None	617.5199415	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1483921.9	0
617.1144435	28	26	16	0	0	0	0	0	CHO	Lignin	618.12172	0.590209514	-1	0	0	0	0	0	0	0	0	1725843.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1452784.4	0	0	0	0	0	0	0
617.1511547	29	30	15	0	0	0	0	0	CHO	Lignin	618.1584311	0.063350998	-1	1782026.9	0	0	0	1629142.3	0	0	0	0	0	1604175.5	0	1778786.5	0	0	0	0	0	0	0	0	0	0	0	1451765.4	0	0	0	0	0	1718143.4	0
617.186218	0	0	0	0	0	0	0	0		None	618.1934945	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	1710693.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
617.1877495	30	34	14	0	0	0	0	0	CHO	Lignin	618.195026	-0.275262778	-1	1480206.9	0	0	0	0	0	0	0	0	0	0	0	0	0	2042364.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
617.2601695	32	42	12	0	0	0	0	0	CHO	Lignin	618.267446	0.292505325	-1	0	0	1733225.3	0	0	0	2175385.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
617.906656	0	0	0	0	0	0	0	0		None	618.9139325	0	-1	1492831.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
618.079547	19	25	22	1	0	0	0	0	CHON	Other	619.0868235	-0.00318692	-1	0	0	0	0	0	0	0	0	0	0	0	0	1732792.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
618.963975	0	0	0	0	0	0	0	0		None	619.9712515	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1941604.4	0	0	0	0
619.130839	28	28	16	0	0	0	0	0	CHO	Lignin	620.1381155	-0.613757598	-1	0	0	0	0	0	0	0	0	0	0	1476105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619.166956	29	32	15	0	0	0	0	0	CHO	Lignin	620.1742325	-0.180768846	-1	0	0	0	0	0	0	0	0	1831661.5	0	1877004.3	0	0	0	0	0	0	0	1490792.3	0	0	0	0	0	0	0	0	0	0	0	0	0
619.172583	22	36	20	0	0	0	0	0	CHO	Carb	620.1798595	0.21627713	-1	0	0	0	0	1511610.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619.173436	23	40	15	0	0	2	0	0	CHOS	AminoSugar	620.1807125	0.241104918	-1	0	0	0	0	0	0	1601940.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619.20269	30	36	14	0	0	0	0	0	CHO	Lignin	620.2099665	0.869702438	-1	0	0	0	0	0	0	0	0	0	0	1683727.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619.203355	30	36	14	0	0	0	0	0	CHO	Lignin	620.2106315	-0.202514877	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1900582.6	0	0	0	0	0	0	0
619.239636	31	40	13	0	0	0	0	0	CHO	Lignin	620.2469125	-0.034011584	-1	0	0	1478709.9	0	0	0	1503636.1	0	0	0	0	0	0	0	1881178.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619.275874	32	44	12	0	0	0	0	0	CHO	Lignin	620.2831505	0.203795186	-1	0	0	0	0	0	0	0	0	0	0	1558038.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619.311616	0	0	0	0	0	0	0	0		None	620.3188925	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1610755.5	0
619.312632	33	48	11	0	0	0	0	0	CHO	Lignin	620.3199085	-0.396703341	-1	0	0	0	0	0	0	0	0	1643014.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
619.52489	0	0	0	0	0	0	0	0		None	620.5321665	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1682336.1	0	0	0	0	0
620.526728	0	0	0	0	0	0	0	0		None	621.5340045	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621.108908	0	0	0	0	0	0	0	0		None	622.1161845	0	-1	0	0	0	0	0	0	0	0	1477958.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621.146597	28	30	16	0	0	0	0	0	CHO	Lignin	622.1538735	-0.78525635	-1	0	0	0	0	0	0	0	0	1761613.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621.1825045	29	34	15	0	0	0	0	0	CHO	Lignin	622.189781	-0.016946566	-1	1548027.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1450574.8	0	0
621.188901	22	38	20	0	0	0	0	0	CHO	Carb	622.1961775	-0.857936933	-1	0	0	0	0	0	0	0	0	0	0	0	0	1804776.9	0	1741008.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621.2403055	27	42	16	0	0	0	0	0	CHO	AminoSugar	622.247582	-0.476763733	-1	0	0	0	3528060.8	0	0	0	0	0	0	1650887.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621.2558175	31	42	13	0	0	0	0	0	CHO	Lignin	622.263094	-0.887938535	-1	0	0	1572148.9	0	0	0	0	0	1565793.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
621.328304	33	50	11	0	0	0	0	0	CHO	Protein	622.3355805	-0.430666008	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1489540.3	0
621.665877	0	0	0	0	0	0	0	0		None	622.6731535	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1423409.8	0	0	0	0	0	0	0	0
623.111576	0	0	0	0	0	0	0	0		None	624.1188525	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5857224.5	0	0	0	0
